id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,year
6544,Lukas Nmecha,6,123,0,0.392,0,0.0723,3,1,1,0,M S,Wolfsburg,0,0.392,0.5569,0.0926,2019
6557,Louis Beyer,3,102,0,0.0,0,0.0,0,0,1,0,S,Borussia M.Gladbach,0,0.0,0.4077,0.4077,2019
6816,Jean-Clair Todibo,8,371,0,0.128,0,0.0228,3,1,2,0,D S,Schalke 04,0,0.128,1.1458,1.1231,2019
7028,Dennis Jastrzembski,6,174,0,0.3109,0,0.148,2,2,0,0,M S,Paderborn,0,0.3109,0.4776,0.0187,2019
7029,Pascal Köpke,4,120,0,1.2961,0,0.0,6,0,0,0,F S,Hertha Berlin,0,1.2961,1.2564,0.0,2019
7044,Kevin Möhwald,1,74,0,0.061,0,0.0,3,0,0,0,S,Werder Bremen,0,0.061,0.0496,0.0,2019
7047,Mark Flekken,10,900,0,0.0,0,0.0,0,0,0,0,GK,Freiburg,0,0.0,0.9332,0.9332,2019
7048,Frederik Rönnow,9,810,0,0.0,0,0.0,0,0,0,0,GK,Eintracht Frankfurt,0,0.0,1.0305,1.0305,2019
7050,Lucas Torró,7,332,0,0.1146,0,0.0302,6,2,3,1,M S,Eintracht Frankfurt,0,0.1146,0.5661,0.4987,2019
7053,Pavao Pervan,8,720,0,0.0,0,0.0,0,0,0,0,GK,Wolfsburg,0,0.0,0.307,0.307,2019
7057,Jean Zimmer,17,713,0,0.4505,0,1.1653,9,13,2,0,D F M S,Fortuna Duesseldorf,0,0.4505,0.9814,0.507,2019
7058,Kevin Stöger,17,1269,0,0.6478,4,2.215,21,26,3,0,M S,Fortuna Duesseldorf,0,0.6478,5.2225,3.6133,2019
7062,Robin Bormuth,3,181,0,0.0,0,0.0,0,0,0,0,D S,Fortuna Duesseldorf,0,0.0,0.2748,0.2748,2019
7106,Philipp Mwene,4,322,0,0.0,0,0.1427,0,2,1,0,D,Mainz 05,0,0.0,0.8436,0.8436,2019
7109,Leandro Barreiro Martins,18,941,0,0.4209,2,0.2481,8,6,4,0,M S,Mainz 05,0,0.4209,2.3247,1.791,2019
7140,Adam Bodzek,28,2023,0,0.6979,0,0.2707,9,8,10,0,M S,Fortuna Duesseldorf,0,0.6979,2.5353,1.792,2019
7178,Valon Berisha,13,959,0,0.8807,1,0.6661,12,14,1,0,M S,Fortuna Duesseldorf,0,0.8807,2.7777,1.4923,2019
7180,Michael Lang,9,542,0,0.2531,0,0.4558,5,3,0,0,D M S,Werder Bremen,0,0.2531,2.0033,1.7174,2019
7255,Oliver Fink,14,675,0,0.459,1,0.3451,8,11,2,0,F M S,Fortuna Duesseldorf,0,0.459,1.3184,0.7645,2019
7266,Leon Dajaku,2,11,0,0.0,0,0.0,0,0,0,0,S,Bayern Munich,0,0.0,0.366,0.366,2019
7286,Juan Miranda,11,785,0,0.1449,0,0.6022,5,12,2,0,D S,Schalke 04,0,0.1449,1.0243,0.5429,2019
7318,Torben Müsel,1,1,0,0.0,0,0.0,0,0,0,0,S,Borussia M.Gladbach,0,0.0,0.0,0.0,2019
7325,Benjamin Goller,10,272,0,0.1259,0,0.0878,2,2,0,0,F S,Werder Bremen,0,0.1259,0.3932,0.2068,2019
7352,Tyler Adams,14,955,0,0.3667,0,0.6638,7,7,0,0,D M S,RasenBallsport Leipzig,0,0.3667,4.3957,3.72,2019
7401,Keven Schlotterbeck,23,1941,0,0.9267,0,0.0147,12,1,6,1,D,Union Berlin,0,0.9267,1.6905,1.6063,2019
7485,Nico Schlotterbeck,13,370,0,0.2025,0,0.1392,3,3,0,0,D S,Freiburg,0,0.2025,0.9684,0.8401,2019
7486,Leonardo Balerdi,7,125,0,0.0,0,0.0,0,0,1,0,D S,Borussia Dortmund,0,0.0,0.1419,0.1419,2019
7501,Amadou Haidara,19,732,0,0.7184,1,2.0533,19,11,1,0,M S,RasenBallsport Leipzig,0,0.7184,6.4883,4.9324,2019
7522,Nassim Boujellab,11,406,0,0.3715,0,0.1186,6,4,2,0,F M S,Schalke 04,0,0.3715,0.5074,0.1577,2019
7569,Brandon Borrello,7,304,0,0.3068,0,0.1487,7,2,0,0,F M S,Freiburg,0,0.3068,0.4637,0.1045,2019
7777,Sarpreet Singh,2,69,0,0.0538,0,0.0,1,0,0,0,M S,Bayern Munich,0,0.0538,0.2747,0.221,2019
7787,Birger Verstraete,9,667,0,0.3059,1,0.8787,7,10,3,0,M S,FC Cologne,0,0.3059,1.2831,1.1271,2019
7788,Kingsley Schindler,13,853,0,0.8711,2,1.3896,13,10,0,0,F M S,FC Cologne,0,0.8711,3.5383,1.9812,2019
7790,Darko Churlinov,1,19,0,0.0,0,0.0278,0,1,0,0,S,FC Cologne,0,0.0,0.0,0.0,2019
7792,Lasse Sobiech,1,90,0,0.0,0,0.0377,0,1,1,0,D,FC Cologne,0,0.0,0.0377,0.0,2019
7793,Matthias Bader,1,10,0,0.0,0,0.0,0,0,0,0,S,FC Cologne,0,0.0,0.0,0.0,2019
7804,Laurent Jans,22,1586,0,0.1177,1,0.8549,8,10,2,0,D S,Paderborn,0,0.1177,2.7793,2.28,2019
7805,Khiry Shelton,2,29,0,0.0,0,0.0,0,0,0,0,S,Paderborn,0,0.0,0.1085,0.1085,2019
7807,Luca Kilian,15,1263,0,0.0355,0,0.1902,1,2,1,0,D S,Paderborn,0,0.0355,1.9308,1.7406,2019
7808,Marek Suchy,7,390,0,0.0719,0,0.0,2,0,1,0,D S,Augsburg,0,0.0719,0.4975,0.4975,2019
7809,Mads Pedersen,2,92,0,0.0,1,0.6395,0,2,0,0,D S,Augsburg,0,0.0,0.9053,0.2658,2019
7811,Lino Tempelmann,1,33,0,0.022,0,0.0,1,0,0,0,M,Freiburg,0,0.022,0.022,0.0,2019
7812,Niclas Thiede,1,68,0,0.0,0,0.0,0,0,0,0,S,Freiburg,0,0.0,0.0524,0.0524,2019
7815,Christian Groß,14,873,0,0.2102,0,0.1256,3,2,2,0,D M S,Werder Bremen,0,0.2102,1.4065,1.3726,2019
7817,Zack Steffen,17,1530,0,0.0,0,0.0374,0,1,0,0,GK,Fortuna Duesseldorf,0,0.0,0.4733,0.4358,2019
7818,Florian Kastenmeier,17,1530,0,0.0,0,0.2981,0,2,0,0,GK,Fortuna Duesseldorf,0,0.0,1.7647,1.4667,2019
7819,Kelvin Ofori,2,31,0,0.0231,0,0.0,1,0,0,0,S,Fortuna Duesseldorf,0,0.0231,0.0231,0.0,2019
7832,Keanan Bennetts,1,1,0,0.0,0,0.0,0,0,0,0,S,Borussia M.Gladbach,0,0.0,0.0,0.0,2019
7833,Münir Mercan,5,70,0,0.0,0,0.0689,0,1,0,0,M S,Schalke 04,0,0.0,0.0273,0.0273,2019
7866,Dejan Joveljic,4,146,0,0.0,0,0.0,0,0,1,0,F S,Eintracht Frankfurt,0,0.0,0.0326,0.0326,2019
7868,Diadie Samassékou,21,1305,0,0.1296,1,1.1684,6,9,4,0,M S,Hoffenheim,0,0.1296,2.9692,2.2466,2019
7869,Philipp Pentke,4,360,0,0.0,0,0.0247,0,1,1,0,GK,Hoffenheim,0,0.0,0.5996,0.5748,2019
7875,Christopher Trimmel,32,2864,0,0.0864,8,7.3953,5,67,6,0,D M,Union Berlin,0,0.0864,4.5037,3.4185,2019
7876,Christopher Lenz,26,2271,0,0.5979,3,2.8848,14,24,2,0,D M,Union Berlin,0,0.5979,5.4912,2.8298,2019
7882,Sheraldo Becker,13,534,0,0.2264,2,0.9382,6,8,1,0,M S,Union Berlin,0,0.2264,1.3359,0.6969,2019
7884,Ken Reichel,7,536,0,0.22,0,0.6248,5,2,0,0,D M S,Union Berlin,0,0.22,1.1275,0.7515,2019
7885,Joshua Mees,15,294,0,0.4208,1,0.2747,9,4,1,0,M S,Union Berlin,0,0.4208,0.7508,0.2847,2019
7899,Daley Sinkgraven,13,916,0,0.0,1,0.6469,0,9,1,0,D S,Bayer Leverkusen,0,0.0,3.4361,3.2906,2019
7903,Markus Schubert,9,738,0,0.0,0,0.0167,0,1,0,0,GK S,Schalke 04,0,0.0,1.168,1.1513,2019
7918,Daishawn Redan,1,16,0,0.1282,0,0.0,1,0,0,0,S,Hertha Berlin,0,0.1282,0.1282,0.0,2019
7995,Akaki Gogia,3,116,0,0.0184,0,0.3087,1,4,0,0,F S,Union Berlin,0,0.0184,0.3087,0.0,2019
7997,Julian Ryerson,14,347,0,0.5987,0,0.1353,2,1,2,0,D S,Union Berlin,0,0.5987,0.9936,0.2597,2019
8048,Luc Ihorst,1,8,0,0.0,0,0.0,0,0,0,0,S,Werder Bremen,0,0.0,0.0277,0.0277,2019
8053,Nana Ampomah,12,495,0,0.5939,0,0.2433,15,7,1,0,F M S,Fortuna Duesseldorf,0,0.5939,1.2386,0.595,2019
8070,Mateu Morey,5,196,0,0.5201,1,0.2954,2,1,0,0,D S,Borussia Dortmund,0,0.5201,1.4445,0.6291,2019
8083,Noah Katterbach,18,1319,0,0.1014,0,0.2531,3,9,2,0,D S,FC Cologne,0,0.1014,2.5602,2.3898,2019
8092,Tom Krauß,1,1,0,0.0,0,0.0,0,0,0,0,S,RasenBallsport Leipzig,0,0.0,0.0,0.0,2019
8114,Tobias Raschl,1,23,0,0.0,0,0.0,0,0,0,0,S,Borussia Dortmund,0,0.0,0.0,0.0,2019
8117,Nick Woltemade,5,86,0,0.0235,0,0.0608,1,2,0,0,F S,Werder Bremen,0,0.0235,0.0329,0.0,2019
8137,Maximilian Beier,6,93,0,0.9996,0,0.0551,5,1,1,0,S,Hoffenheim,0,0.9996,1.5886,0.534,2019
8148,Timo Becker,10,336,0,0.1884,0,0.238,4,4,0,0,D M S,Schalke 04,0,0.1884,1.1375,0.9443,2019
8171,Hannes Wolf,5,45,0,0.0,0,0.018,0,1,0,0,S,RasenBallsport Leipzig,0,0.0,0.0424,0.0244,2019
8191,Giovanni Reyna,15,339,0,0.2258,1,0.9768,4,5,2,0,F M S,Borussia Dortmund,0,0.2258,3.928,3.2679,2019
8192,Melayro Bogarde,2,49,0,0.0417,0,0.0,1,0,1,0,D S,Hoffenheim,0,0.0417,0.0,0.0,2019
8205,Jan Thielmann,12,556,0,0.2835,1,0.1198,8,3,2,0,M S,FC Cologne,0,0.2835,0.4986,0.1346,2019
8206,Yannik Keitel,3,178,0,0.0713,0,0.2206,2,1,0,0,M S,Freiburg,0,0.0713,0.4614,0.1982,2019
8207,Oliver Batista Meier,1,12,0,0.0,0,0.0,0,0,0,0,S,Bayern Munich,0,0.0,0.0,0.0,2019
8213,Paulo Otávio,5,378,0,0.0846,1,0.7659,3,9,3,0,D S,Wolfsburg,0,0.0846,1.0537,0.4522,2019
8274,Samúel Kári Fridjónsson,5,187,0,0.0,0,0.0,0,0,1,0,M S,Paderborn,0,0.0,0.2875,0.2875,2019
8299,Toni Leistner,13,1006,0,0.3798,0,0.0484,3,2,3,0,D S,FC Cologne,0,0.3798,2.3596,2.3435,2019
8301,Antony Evans,6,148,0,0.032,0,0.6157,2,4,0,0,M S,Paderborn,0,0.032,0.6564,0.0349,2019
8317,Edmond Tapsoba,14,1058,0,0.2026,0,0.0916,3,1,2,0,D S,Bayer Leverkusen,0,0.2026,4.6775,4.5732,2019
8325,Exequiel Palacios,3,176,0,0.2367,0,0.1204,5,3,0,0,M S,Bayer Leverkusen,0,0.2367,0.8761,0.5598,2019
8335,Mamoudou Karamoko,1,7,0,0.0,0,0.0,0,0,0,0,S,Wolfsburg,0,0.0,0.1071,0.1071,2019
8337,Luca Horn,1,3,0,0.0,0,0.0,0,0,0,0,S,Wolfsburg,0,0.0,0.0,0.0,2019
8341,Lazar Samardzic,3,37,0,0.0,0,0.0,0,0,0,0,S,Hertha Berlin,0,0.0,0.0,0.0,2019
8378,Malick Thiaw,4,70,0,0.0085,0,0.0,1,0,0,0,S,Schalke 04,0,0.0085,0.113,0.1046,2019
8393,Omar Marmoush,5,68,0,0.0693,0,0.0,1,0,0,0,S,Wolfsburg,0,0.0693,0.3214,0.2521,2019
8394,Ilay Elmkies,1,1,0,0.0,0,0.0,0,0,0,0,S,Hoffenheim,0,0.0,0.0,0.0,2019
8396,Jessic Ngankam,4,73,0,0.0,1,0.6678,0,2,0,0,S,Hertha Berlin,0,0.0,0.7146,0.0468,2019
8403,Jan-Luca Rumpf,1,90,0,0.1076,0,0.0,1,0,0,0,D,Paderborn,0,0.1076,0.0107,0.0107,2019
8406,Can Bozdogan,3,237,0,0.0711,0,0.0124,4,1,0,1,M,Schalke 04,0,0.0711,0.1293,0.0582,2019
8407,Tim Lemperle,1,14,0,0.0605,0,0.0,1,0,0,0,S,FC Cologne,0,0.0605,0.0,0.0,2019
8418,Jamal Musiala,1,1,0,0.0,0,0.0,0,0,0,0,S,Bayern Munich,0,0.0,0.0,0.0,2019
8421,Jonas Hofmann,1,1,0,0.0,0,0.0,0,0,0,0,S,Schalke 04,0,0.0,0.0,0.0,2019
8430,Chris Richards,1,5,0,0.0,0,0.0,0,0,0,0,S,Bayern Munich,0,0.0,0.0,0.0,2019
8502,Dennis Borkowski,1,5,0,0.0,0,0.0,0,0,0,0,S,RasenBallsport Leipzig,0,0.0,0.0,0.0,2019
227,Robert Lewandowski,29,2467,41,32.0774,7,4.8156,135,32,4,0,F S,Bayern Munich,33,25.2574,31.7402,5.6893,2020
6170,André Silva,32,2787,28,25.5991,5,5.4671,114,31,1,0,F,Eintracht Frankfurt,21,20.2948,26.7466,4.0964,2020
8260,Erling Haaland,28,2416,27,23.5985,6,4.0354,92,27,2,0,F S,Borussia Dortmund,25,20.5674,27.1973,5.8962,2020
956,Andrej Kramaric,28,2386,20,15.5256,5,4.0724,95,38,2,0,F M S,Hoffenheim,15,11.7367,18.0577,5.3723,2020
7052,Wout Weghorst,34,2954,20,18.3104,8,5.4273,93,45,3,0,F S,Wolfsburg,18,16.0371,24.2943,5.9549,2020
8812,Sasa Kalajdzic,33,2146,16,11.2382,5,3.2368,66,26,1,0,F S,VfB Stuttgart,16,11.2382,15.1656,3.6061,2020
208,Lars Stindl,30,1985,14,9.2111,8,3.7465,56,43,6,0,F M S,Borussia M.Gladbach,8,3.9069,10.6918,4.132,2020
155,Max Kruse,22,1648,11,7.4497,5,4.1525,30,37,0,0,F M S,Union Berlin,6,2.9032,9.3344,4.0434,2020
224,Thomas Müller,32,2693,11,7.856,18,11.3066,50,92,0,0,M S,Bayern Munich,10,7.0983,26.15,12.19,2020
6338,Lucas Alario,25,1238,11,7.2853,2,0.9252,41,15,2,0,F S,Bayer Leverkusen,9,5.7698,8.0922,1.9067,2020
8807,Silas Wamangituka,25,1949,11,7.3781,4,4.9527,45,23,6,0,D F M S,VfB Stuttgart,8,5.1047,12.1741,2.1469,2020
993,Serge Gnabry,27,1653,10,7.765,2,6.91,59,38,4,0,M S,Bayern Munich,10,7.765,19.8739,8.7422,2020
1236,Patrik Schick,29,1869,9,9.2655,1,2.065,56,27,4,0,F S,Bayer Leverkusen,9,9.2655,12.4585,3.4694,2020
5221,Leon Bailey,30,2151,9,6.5205,8,6.3492,58,49,6,0,F M S,Bayer Leverkusen,9,6.5205,15.3856,4.8026,2020
5266,Vincenzo Grifo,31,2341,9,7.7406,11,7.8389,57,66,2,0,F M S,Freiburg,5,4.7096,13.7168,5.293,2020
6271,Ihlas Bebou,32,2193,9,9.12,7,5.3294,48,39,3,0,D F M S,Hoffenheim,9,9.12,15.2922,5.0866,2020
319,Marco Reus,32,2313,8,11.0189,6,7.848,56,49,1,0,F M S,Borussia Dortmund,8,9.6756,20.4375,9.7979,2020
412,André Hahn,29,2053,8,4.7333,3,2.0771,43,19,4,0,F M S,Augsburg,8,4.7333,8.329,2.4212,2020
1277,Roland Sallai,28,1694,8,6.838,3,1.3833,47,15,5,0,F M S,Freiburg,7,6.0802,8.5501,3.1478,2020
4248,Nils Petersen,32,1268,8,5.429,0,0.4525,34,10,0,0,F S,Freiburg,7,4.6713,5.7739,1.8594,2020
5248,Marcel Sabitzer,27,2041,8,7.7023,3,2.8926,60,30,8,0,M S,RasenBallsport Leipzig,4,4.6713,13.0242,6.8773,2020
5992,Marcus Thuram,29,1756,8,7.5823,3,1.9136,57,17,3,1,F M S,Borussia M.Gladbach,8,7.5823,11.2069,3.4942,2020
6345,Jadon Sancho,26,2083,8,6.7545,11,8.2437,52,67,0,0,F M S,Borussia Dortmund,7,5.9967,20.9819,10.9532,2020
48,Jhon Córdoba,21,1545,7,6.9864,1,1.3976,48,24,3,0,F S,Hertha Berlin,7,6.9864,8.6128,0.9991,2020
5240,Ondrej Duda,32,2574,7,6.2916,4,3.3764,49,42,6,1,F M,FC Cologne,4,3.2605,9.2468,5.571,2020
5249,Emil Forsberg,29,1566,7,5.9064,4,5.5037,35,37,0,0,F M S,RasenBallsport Leipzig,5,3.6331,12.0166,5.7872,2020
5353,Josip Brekalo,29,1840,7,4.4268,3,3.9479,47,37,1,0,F M S,Wolfsburg,7,4.4268,10.5991,4.9498,2020
5735,Jean-Philippe Mateta,15,1008,7,8.4142,1,1.3462,28,12,2,0,F S,Mainz 05,6,7.6564,9.5055,1.2976,2020
7080,Matheus Cunha,27,2164,7,8.2027,4,4.3023,70,47,9,0,F M S,Hertha Berlin,5,5.9296,12.6556,4.9036,2020
7090,Krzysztof Piatek,32,1630,7,6.4053,1,0.984,41,10,4,0,F S,Hertha Berlin,7,5.6476,6.2595,0.7841,2020
157,Daniel Caligiuri,33,2675,6,4.5137,4,3.8451,40,49,5,0,D M S,Augsburg,4,2.2404,7.6674,4.8323,2020
320,Jonas Hofmann,24,1836,6,4.5215,11,5.9124,25,56,1,0,F M S,Borussia M.Gladbach,3,2.2482,6.7042,1.8707,2020
337,Leroy Sané,32,1819,6,5.3611,9,6.4779,57,33,2,0,M S,Bayern Munich,6,5.3611,20.6054,9.6885,2020
1275,Robin Quaison,28,1485,6,6.0469,2,1.9227,35,8,1,0,F M S,Mainz 05,5,5.2891,11.0215,4.8269,2020
3300,Christopher Nkunku,28,1890,6,7.5041,6,7.6183,55,71,2,0,F M S,RasenBallsport Leipzig,6,7.5041,17.1058,7.341,2020
3310,Alassane Pléa,29,1804,6,5.5052,1,3.8595,62,28,2,0,F M S,Borussia M.Gladbach,6,5.5052,11.6089,3.9903,2020
4247,Maximilian Philipp,24,1129,6,3.5855,2,0.8755,30,14,3,0,M S,Wolfsburg,6,3.5855,5.2421,1.3833,2020
5222,Joel Pohjanpalo,20,868,6,6.7723,0,0.9928,31,8,0,0,F S,"Bayer Leverkusen,Union Berlin",6,6.7723,6.0664,1.0101,2020
6098,Niclas Füllkrug,19,875,6,5.049,0,0.2071,35,5,1,0,F M S,Werder Bremen,4,3.5336,3.1787,1.0756,2020
6708,Bote Baku,34,2877,6,3.7243,6,4.4806,35,43,1,0,D M S,"Mainz 05,Wolfsburg",6,3.7243,15.0812,8.065,2020
7065,Florian Neuhaus,33,2636,6,3.026,5,2.8867,48,23,9,0,M S,Borussia M.Gladbach,6,3.026,13.0198,9.1895,2020
7074,Nicolás González,15,927,6,7.3078,2,1.9631,50,12,5,0,F M S,VfB Stuttgart,3,4.2769,6.8332,1.5357,2020
7422,Christoph Baumgartner,31,2393,6,5.6053,3,3.5402,61,34,6,0,F M S,Hoffenheim,6,5.6053,14.0634,8.4561,2020
7810,Ruben Vargas,30,1613,6,3.886,3,2.9152,38,25,2,1,F M S,Augsburg,6,3.886,7.0517,1.2811,2020
8418,Jamal Musiala,26,850,6,2.883,1,0.6597,25,9,0,0,M S,Bayern Munich,6,2.883,7.2084,4.6591,2020
9160,Matthew Hoppe,22,1315,6,3.4485,1,0.7647,20,8,3,0,F S,Schalke 04,6,3.4485,4.6318,0.5463,2020
226,Kingsley Coman,29,1785,5,4.1304,10,5.6775,52,45,1,0,M S,Bayern Munich,5,4.1304,14.6181,6.5951,2020
306,Florian Niederlechner,28,1776,5,6.1692,4,2.5174,47,13,2,1,F S,Augsburg,5,6.1692,9.2648,1.3977,2020
335,Leon Goretzka,24,1707,5,3.7411,5,3.054,42,20,2,0,M S,Bayern Munich,5,3.7411,14.01,9.2704,2020
370,Marvin Friedrich,34,3060,5,1.3431,1,1.3265,25,14,1,0,D,Union Berlin,5,1.3431,8.5882,7.8968,2020
373,Mats Hummels,33,2819,5,5.3215,0,0.6973,30,13,6,0,D S,Borussia Dortmund,5,5.3215,17.5303,15.7133,2020
3347,Ellyes Skhiri,32,2799,5,4.948,2,0.8227,18,17,5,0,M,FC Cologne,5,4.948,5.3292,4.0716,2020
3455,Raphael Guerreiro,27,2226,5,3.6569,10,7.4027,37,55,1,0,D M S,Borussia Dortmund,5,3.6569,21.8307,15.1986,2020
5250,Yussuf Poulsen,27,1342,5,5.3445,4,1.9949,44,14,1,0,F S,RasenBallsport Leipzig,5,5.3445,7.5553,2.953,2020
5356,Breel Embolo,31,1424,5,7.5327,2,1.806,41,17,4,0,F M S,Borussia M.Gladbach,5,7.5327,11.1314,3.9691,2020
5706,Dodi Lukebakio,29,1887,5,7.1182,5,2.7051,42,22,2,1,F M S,Hertha Berlin,3,5.6026,10.6377,3.6904,2020
6145,Daichi Kamada,32,2383,5,6.0018,12,6.7875,38,55,3,0,D F M S,Eintracht Frankfurt,5,6.0018,19.0998,9.3849,2020
6445,Elvis Rexhbecaj,30,1841,5,2.3934,2,2.5105,29,26,4,0,M S,FC Cologne,5,2.3934,4.6074,1.1806,2020
6484,Renato Steffen,21,1594,5,4.3763,4,3.0528,30,22,3,0,D M S,Wolfsburg,5,4.3763,11.8697,5.7521,2020
6496,Ermedin Demirovic,30,1518,5,5.1654,6,4.5632,42,16,7,0,F S,Freiburg,5,5.1654,9.5137,2.1697,2020
6531,Alexander Sørloth,29,1417,5,7.3468,2,1.9976,48,27,2,0,F M S,RasenBallsport Leipzig,5,6.589,9.9092,3.1618,2020
7044,Kevin Möhwald,27,1578,5,1.7986,1,0.6335,23,10,2,1,M S,Werder Bremen,5,1.7986,3.867,2.2336,2020
7295,Joshua Sargent,32,2541,5,5.8171,2,3.8094,43,33,7,0,F M S,Werder Bremen,5,5.8171,9.1586,1.8503,2020
7814,Taiwo Awoniyi,21,1376,5,6.5145,2,1.269,29,20,0,0,F S,Union Berlin,5,6.5145,7.9229,1.5481,2020
7877,Robert Andrich,29,2529,5,2.325,2,1.973,41,20,5,1,M,Union Berlin,5,2.325,11.1844,7.7684,2020
8292,Dani Olmo,32,2209,5,6.9397,9,5.5308,77,41,1,0,F M S,RasenBallsport Leipzig,4,6.1819,19.3712,10.3238,2020
8397,Florian Wirtz,29,2233,5,4.4673,6,4.6411,31,48,1,0,F M S,Bayer Leverkusen,5,4.4673,14.2644,6.7066,2020
8791,Ritsu Doan,34,2792,5,5.0264,2,3.679,69,45,1,0,F M S,Arminia Bielefeld,5,5.0264,7.3888,2.2286,2020
8792,Fabian Klos,34,2750,5,7.1023,2,4.547,54,32,4,0,F M S,Arminia Bielefeld,4,5.5868,12.631,3.9433,2020
64,Filip Kostic,30,2535,4,4.115,15,14.1348,52,88,4,0,D M S,Eintracht Frankfurt,4,4.115,18.5631,4.8957,2020
158,Bas Dost,12,819,4,4.291,2,2.6224,15,11,3,0,F S,Eintracht Frankfurt,3,3.5334,7.2745,1.9131,2020
223,Joshua Kimmich,27,2191,4,2.4797,10,5.3166,37,64,4,0,M S,Bayern Munich,4,2.4797,19.5364,15.8794,2020
262,Leonardo Bittencourt,27,1535,4,3.8117,1,0.8802,43,17,3,0,F M S,Werder Bremen,3,3.0539,5.2189,2.1515,2020
300,Daniel Didavi,23,968,4,2.8776,3,2.9239,23,26,2,0,F M S,VfB Stuttgart,4,2.8776,6.4914,2.2191,2020
316,Gonzalo Castro,26,1765,4,3.4492,2,2.8417,31,42,9,0,M S,VfB Stuttgart,4,3.4492,9.1004,4.6215,2020
1040,Angelino,26,2170,4,4.5494,4,5.8101,35,53,2,0,D F M S,RasenBallsport Leipzig,4,4.5494,13.6503,7.4055,2020
2611,Philipp Lienhart,34,2997,4,2.2981,0,0.1155,9,4,4,0,D M,Freiburg,4,2.2981,6.5637,6.4189,2020
2631,Karim Onisiwo,31,1844,4,4.8382,0,1.9523,55,19,2,0,F M S,Mainz 05,4,4.8382,8.3108,2.1716,2020
3349,Ramy Bensebaini,25,1815,4,2.6613,0,1.2142,22,10,7,0,D M S,Borussia M.Gladbach,3,1.9035,5.5511,4.6559,2020
5257,Willi Orban,29,2354,4,3.4941,1,0.6733,22,7,4,0,D S,RasenBallsport Leipzig,4,3.4941,8.9014,8.1388,2020
5273,Kerem Demirbay,29,1745,4,3.542,3,3.2909,44,35,2,0,M S,Bayer Leverkusen,4,3.542,8.6118,4.1324,2020
6228,Luka Jovic,18,888,4,2.791,0,0.8215,25,5,2,0,F S,Eintracht Frankfurt,4,2.791,5.7088,2.7726,2020
6475,Lucas Höler,33,2100,4,8.5689,4,2.5385,44,21,5,0,F M S,Freiburg,4,8.5689,12.4769,3.4745,2020
6556,Moussa Diaby,32,2400,4,4.8593,10,7.4673,50,45,5,0,D F M S,Bayer Leverkusen,4,4.8593,14.7858,3.3318,2020
7267,Woo-Yeong Jeong,26,803,4,1.5148,0,1.1905,14,13,0,0,F M S,Freiburg,4,1.5148,5.0296,2.8268,2020
8140,Munas Dabbur,22,1003,4,5.1887,0,0.5486,28,13,2,0,F M S,Hoffenheim,4,4.4311,6.7931,2.2213,2020
8191,Giovanni Reyna,32,1985,4,4.2952,5,4.957,38,35,1,0,M S,Borussia Dortmund,4,4.2952,14.2472,8.0862,2020
88,Mark Uth,20,1499,3,2.928,1,1.4408,35,21,5,0,F M S,Schalke 04,3,2.928,5.1601,2.2456,2020
110,Theodor Gebre Selassie,34,3034,3,1.2961,1,1.2203,19,18,3,0,D M,Werder Bremen,3,1.2961,6.4369,4.6984,2020
131,Jonas Hector,19,1299,3,2.7285,1,1.7974,27,18,2,0,D M S,FC Cologne,3,2.7285,5.7368,2.2459,2020
153,Maximilian Arnold,30,2596,3,2.0052,6,4.4149,55,49,7,1,M,Wolfsburg,3,2.0052,10.8248,8.3289,2020
212,Nico Elvedi,29,2542,3,2.3761,0,0.1003,12,3,1,0,D,Borussia M.Gladbach,3,2.3761,4.5721,4.4986,2020
261,Julian Brandt,31,1485,3,2.8411,2,2.4991,22,31,0,0,F M S,Borussia Dortmund,3,2.8411,14.6919,10.0112,2020
339,Eric Maxim Choupo-Moting,22,802,3,4.2133,0,1.3107,20,12,2,0,F M S,Bayern Munich,3,4.2133,6.4526,1.0414,2020
443,Peter Pekarík,23,1723,3,1.5626,1,0.8001,7,9,4,0,D S,Hertha Berlin,3,1.5626,5.361,3.5709,2020
4243,Christian Günter,34,3060,3,0.8551,3,5.8854,26,69,2,0,D,Freiburg,3,0.8551,10.0192,6.6798,2020
4280,Davie Selke,23,786,3,3.7621,0,0.3888,28,8,4,0,F S,Werder Bremen,2,3.0044,3.1694,0.627,2020
4340,Grischa Prömel,24,1844,3,1.8097,1,1.233,20,9,7,0,M S,Union Berlin,3,1.8097,6.7688,4.5308,2020
5659,Nordi Mukiele,28,1696,3,2.9001,1,1.9217,21,11,5,0,D M S,RasenBallsport Leipzig,3,2.9001,7.9402,5.4969,2020
5989,Moussa Niakhate,32,2867,3,2.3971,1,1.6835,10,16,8,1,D,Mainz 05,2,1.6394,8.0252,6.658,2020
6357,Marco Richter,29,1403,3,4.9999,1,1.32,55,15,2,1,F M S,Augsburg,3,4.9999,6.4509,0.7611,2020
6522,Cedric Teuchert,24,718,3,3.6346,1,0.9422,24,8,2,0,F M S,Union Berlin,3,3.6346,5.5731,1.4393,2020
6523,Milot Rashica,24,1453,3,3.69,1,1.6212,43,19,0,0,F M S,Werder Bremen,2,2.9322,6.5685,2.9783,2020
